Código,Descripción,Cantidad,Formato,Costo de Compra,Precio de Venta
1697,VALVULA  DE  AIRE  RECTO  SANKEI  KP - 104  ORIG.,0,PZA,0,45.0
1698,JUNTA  CIB  TO-014   A26  F23  056  C. GUEN.,17,PZA,0,140.0
1699,JUNTA  CIB  TO-007  A23  F23  056  C.  GUEN.,-1,PZA,0,165.0
1700,RUDOLA  DE  CREMALL.  NEG.,0,PZA,0,69.0
1701,CHIC.  BUJ.   5A  TOY.  TAIW.,0,PZA,0,145.0
1702,CAPUCH.  DE  BUJIA   NARAN.  NOR.  ARG.,30,PZA,0,3.799999952316284
1703,CAPUCH.  DE  DISTR.  NAR.  CORBO  ARG.,16,PZA,0,4.5
1704,LIMP.  INYECT  AKRON,0,PZA,0,23.0
1705,MANG.  SIL.  TRANS.  8MM. X 12.5MM EXT,82,PZA,0,13.0
1706,RET.  DE  VALVULAS 13207 - 21002  AZUL  BLACO.,6,PZA,0,29.0
1707,RET.  DE  VALVULA  90913 - 02053  TOYOTA  ROJO.,0,PZA,0,25.0
1708,EXTINGUIDOR  1 KG.,6,PZA,0,85.0
1709,AMORT.  YOITOKI   120056  3418-Y.,-1,PZA,0,110.0
1710,BUJ.  BOSCH  3 ELECT.  WR8LTC  LARG.  GRUE.,20,PZA,0,43.0
1711,MOÑON  DE  SUSP.  EMIC  43330-19095  C.PLANCA.,10,PZA,0,65.0
1712,MOÑON  DE  DER.  EMC  SE 2651  45046 - 19175.,4,PZA,0,60.0
1713,GUARDABARROS  GOMA  MITS.,2,PZA,0,75.0
1714,CABLE   MOVIL  Nº  18  NEGRO.,0,PZA,0,1.5
1715,CABLE   PARLANDE  ARG.  ROJO.,-2,PZA,0,1.899999976158142
1716,CORRUG.  PLASTICO.,0,PZA,0,7.0
1717,CORR.  DENT.  MITSUBA  94ZA19  TB036.,1,PZA,0,79.0
1718,BENDIX    NISSAN  0 499.,5,PZA,0,130.0
1719,BENDIX  CHEROKEE  0 597.,3,PZA,0,110.0
1720,BENDIX  MERCED.  0575.,3,PZA,0,95.0
1721,BENDIX  FORD  EXPLOR.  1192.,0,PZA,0,112.0
1722,CORRUG.  GRUESO  PLASTICO.,0,PZA,0,9.0
1723,CORRUG.   PLASTICO  MEDIANO.,1,PZA,0,7.5
1724,CORRUG.  DELGADO  PLASTICO.,0,PZA,0,6.0
1725,ROMPE  NIEBL.  CUADRA.  METALI.,4,PZA,0,65.0
1726,BOM.  GMB   AGUA   83A  TOY  COR.,0,PZA,0,250.0
1727,MOÑON  DE  DIREC.  SHEBUMI  45046 - 19175  TOY.,5,PZA,0,45.0
1728,PORTA  FUSIBLE  C.  AMARILL.  6 CONT.,1,PZA,0,29.0
1729,PORTA  FUSIBLE  C  AMARILL.  DE 8  CONT.,0,PZA,0,32.0
1730,ANTENA   DE  GOMA  DE  PETA.,0,PZA,0,22.0
1731,ANTENA.  UNIV.  RECTO  .,-1,PZA,0,20.0
1732,TAPA   DISTR.  HEBARI  DC 344  MAZ.  HYU.,-1,PZA,0,38.0
1733,TAPA   DISTR.  HEBARI  DC- 350 .,0,PZA,0,38.0
1734,TAPA   DISTR.  HEBARI  DC-502  NIS.  SENT.,0,PZA,0,48.0
1735,TAPA   DISTR.  HEBARI  8.94322-990-0.  ISU. TROOP.,5,PZA,0,120.0
1736,LIQ.  HIDRAUL. STP  POWER  STEERING  946ML.,42,PZA,0,39.0
1737,LIMP.  INYECT.  ABRD  354ML.  ROJO.,0,PZA,0,29.0
1738,ADIT.  ABRD   CORONA  207ML.,2,PZA,0,38.0
1739,CONM.  C.  VERD.  NIS.  SIN  CABLE.,4,PZA,0,29.0
1740,ROTOR  BOSCH  9231081 712.,2,PZA,0,25.0
1741,ROTOR  DOCHS  400   21-552.,4,PZA,0,25.0
1742,FAROL  REDONDO  KOETO  TAIW. 12V.,-1,PZA,0,35.0
1743,ROTOR  Z20  JAPONES. NR-81,37,PZA,0,25.0
1744,CHIC.  OLIMP.  1119.  VOLW.,2,PZA,0,95.0
1745,RELAY  CAMBIA.  LUZ  ALTA Y BAJA  TAIW.,1,PZA,0,28.0
1746,INTERR.  MARIELIA   DE PIE  ALTA Y BAJA.,2,PZA,0,30.0
1747,MOD. DE  ENCENDIDO  BOSCH  087-004  VOLW.  PASAT.,0,PZA,0,350.0
1748,MOD.  DE  ENCENDIDO  GUAS  GA058  FORD.,2,PZA,0,120.0
1749,SAPIDOS  DE  PARAB. TYPE A  CON LUZ.,2,PZA,0,40.0
1750,CIGARRERA  SUELDO  TYPE R  ESTUC.,2,PZA,0,15.0
1751,BUL.   ACEIT.  CAJ.  AZUL  DE  PRES.  R. DELG.,1,PZA,0,38.0
1752,BUL.   ACEIT.  CAJ. AZUL  R.  GRUE.  PRESION.,4,PZA,0,38.0
1753,BUL.  ACEIT.  HEBARI  TGS-485  TOY.,4,PZA,0,20.0
1754,CHAP.  PUERT.  UNIV. CAJA  AZUL.,1,PZA,0,18.0
1755,REG.  GAUS  GA  200  PASTILLA  CHEV.,0,PZA,0,30.0
1756,TAPA   DE   ACEIT.   APM 403007.,2,PZA,0,23.0
1757,CHAP.  CONTAC.  DE  PETA.,5,PZA,0,62.0
1762,GRAS.  GOLDEN  450 GRA.  GRAFITOL  JUNTA.,17,PZA,0,35.0
1763,LIMP.  INYECT.  PRESTONE  473ML  AMARR.,1,PZA,0,35.0
1764,SILIC.  SIMONIZ   UV3  300ML  CHICLE  MEDIANO.,-2,PZA,0,33.0
1765,ALOG.  TAIW.  12 V.  9007  100/90W.,44,PZA,0,25.0
1766,INTERR.  BOC.  NEGR.  NEGR.  TAIW.,3,PZA,0,13.0
1767,INTERR.  BOC.  NEGR.  ROJO  TAIW.  CRUES.,17,PZA,0,13.0
1768,TAP.  RAD.  SENKEI  TAIW.  CHICO  NOR.,-14,PZA,0,25.0
1769,TAP.  RAD.  SENKEI  TAIW.  MODR.  CHICO.,5,PZA,0,22.0
1770,TAP.  RAD.  SENKEI  TAIW.  GRAND.,20,PZA,0,26.0
1771,TAP.  RAD.  CAUTION  TAIW.  CHICO  MOD.,1,PZA,0,28.0
1772,TAP.  RAD.  CAUTION  TAIW.  GRANDE.,2,PZA,0,33.0
1773,RELAY  TOYOTA  90987-04002  DENSO.,0,PZA,0,28.0
1774,RELAY  TOYOTA  90987-02006  DENSO.,0,PZA,0,28.0
1775,MANG.  SIL.  TRANS.  3MM. INT.  X  7MM. EXT.,107,PZA,0,7.0
1776,ALOG.  TAIW.  H3 24V.  NARVA.,9,PZA,0,15.0
1777,ABRAZ.  TAIW.  8-12,0,PZA,0,2.5
1778,ABRAZ.  TAIW.  10-16.,0,PZA,0,2.5
1779,BAT.  TOYO  150 AH.  12V.,0,PZA,0,1300.0
1780,ROMPE  NIEBL   MASTER  BLANCO.,0,PZA,0,150.0
1782,MANG.  SIL.  TRANS.  6MM. INT.  10MM EXT.,107,PZA,0,8.5
1783,ORIEN  PEQ.,0,PZA,0,2.0
1784,FIL.  ACEIT.  FDP.  FH486.,16,PZA,0,60.0
1785,FIL.  FDP.  COMB.  FP - 1104. N. COND. CATARP.,9,PZA,0,55.0
1786,FIL.  ACEIT.  HIGHFIL  FH  2862.,19,PZA,0,30.0
1787,BUJ.  BOSCH  FR 78 NX  LARGAS   MOD.,14,PZA,0,46.0
1788,BAT.  TOYO   BT63R  63AH.,-2,PZA,0,590.0
1789,BAT.  TOYO   40 AH.  N40 R.,1,PZA,0,500.0
1790,BOBI.  BOCSH  PLOMA  081  039 .,22,PZA,0,215.0
1791,ORING   2.90 X 1.78   A-006.,0,PZA,0,2.0
1792,ORING   A- 006   2.90 X 1.78,20,PZA,0,2.0
1793,ORING   A-007   3.68 X 1.78.,20,PZA,0,2.200000047683716
1794,ORING   A-008   4.47 X 1.78.,20,PZA,0,2.200000047683716
1795,ORING   A-009   5.28 X 1.78.,0,PZA,0,2.5
1796,ORING   A-010   6.07 X 1.78.,20,PZA,0,2.5
1797,ORING   A-011   7.65 X 1.78.,17,PZA,0,2.5
1798,ORING   A-012   9.25 X 1.78.,20,PZA,0,2.5
1799,ORING   A-110   9.19 X 2.62.,9,PZA,0,2.5
1800,ORING   A-111   10.77 X 2.62.,13,PZA,0,2.5
1801,ORING   A-112   12.37 X 2.62.,9,PZA,0,2.5
1802,ORING   A-113   13.94 X 2.62.,13,PZA,0,2.700000047683716
1803,ORING   A-114   15.54 X 2.62.,13,PZA,0,2.700000047683716
1804,ORING   A-115   17.12 X 2.62.,13,PZA,0,2.700000047683716
1805,ORING   A-116   18.72 X 2.62.,12,PZA,0,3.0
1806,ORING   A-210   18.64 X 3.53.,5,PZA,0,3.5
1807,ORING   A-211   20.22 X 3.53.,10,PZA,0,3.5
1808,ORING   A-212   21.82 X 3.53.,10,PZA,0,3.5
1809,ORING   A-213   23.39 X 3.53.,10,PZA,0,3.5
1810,ORING   A-215   26.57 X 3.53.,9,PZA,0,4.0
1811,ORING   A-216   28.17 X 3.53.,10,PZA,0,4.0
1812,ORING   A-217   29.74 X 3.53.,10,PZA,0,4.5
1813,ORING   A-217   29.74 X 3.53.,0,PZA,0,4.5
1814,ORING   A-218   31.34 X 3.53.,10,PZA,0,4.5
1815,ORING   A-219   32.92 X 3.53.,10,PZA,0,4.5
1816,ORING   A-219   32.92 X3.53.,0,PZA,0,4.5
1817,ORING   A-220   34.52 X 3.53.,10,PZA,0,5.0
1818,ORING   A-221   36.09 X 3.53.,9,PZA,0,5.0
1819,ORING   A-222   37.69 X 3.53.,10,PZA,0,5.0
1820,ORING   A-325   37.46 X 5.33.,7,PZA,0,10.0
1821,ORING   A-326   40.65 X 5.33.,7,PZA,0,10.0
1822,ORING   A-327   43.81 X 5.33.,7,PZA,0,12.0
1823,ABRAZ.  T-9 W1  8-12.,0,PZA,0,3.0
1824,ABRAZ.  T-9 W1  8-16.,0,PZA,0,3.5
1825,ABRAZ.  T-9 W1  12-22.,-1,PZA,0,4.5
1826,ABRAZ.  T-9 W1  16-27.,0,PZA,0,4.5
1827,ABRAZ.  T-9 W1  20-32.,0,PZA,0,4.599999904632568
1828,ABRAZ.  T-9 W1  25-40.,0,PZA,0,5.0
1829,ABRAZ.  T-9 W1  30-50.,0,PZA,0,5.199999809265137
1830,ABRAZ.  T-9 W1  40.60.,0,PZA,0,6.0
1831,ABRAZ.  T-9 W1  50.70.,0,PZA,0,6.199999809265137
1832,ABRAZ.  T-9 W1  60-80.,0,PZA,0,6.5
1833,FOCO  LED  ROJO  12V.  CD 588   ESTUCH.,23,PZA,0,6.0
1834,CORR.  MITSUBOSHI  13X1300  A 51,0,PZA,0,35.0
1835,RODAM.  TAIW.  KOYO  608 ZZ  PUERTA.,11,PZA,0,10.0
1836,RODAM.  TAIW.  KOYO  609 ZZ  PUERTA.,3,PZA,0,10.0
1837,GRAS.  GOLDEN  ALKITRAX  250 GRS.  JUNTA.,50,PZA,0,20.0
1838,TAPA   DISTR.  BOSCH  081  711   PASAT.,6,PZA,0,55.0
1839,CARBON  DE  ARRAN. FSK - 194/195  ISUZU  HUNDA.,-4,PZA,0,18.0
1840,AMBIEN.  ROYAL  PINE.,3,PZA,0,6.0
1841,AMBIEN.  RAINBOW  RUSH.,0,PZA,0,6.0
1842,AMBIEN.  WILD  CHERRY.,0,PZA,0,6.0
1843,AMBIEN.  VANILLA  PRIDE.,0,PZA,0,6.0
1844,CONM.  C.  VERD. RD13045.  4  CABL. CONEC. BLANC.,-1,PZA,0,35.0
1845,CABL.  DE  BATERIA  FDP.  1101.,6,PZA,0,45.0
1846,CABL.  DE  BATERIA  FDP.  1102.,6,PZA,0,50.0
1847,CABL.  DE  BATERIA  FDP.  1103.,6,PZA,0,51.0
1848,CABL.  DE  BATERIA  FDP.  1104.,7,PZA,0,54.0
1849,CABL.  DE  BATERIA  FDP.  1105.,7,PZA,0,56.0
1850,CABL.  DE  BATERIA  FDP.  1106.,7,PZA,0,58.0
1851,CABL.  DE  BATERIA  FDP.  1107.,7,PZA,0,55.0
1852,CABL.  DE  BATERIA  FDP.  1108.,7,PZA,0,54.41999816894531
1853,CABL.  DE  BATERIA  FDP.  1109.,7,PZA,0,60.0
1854,CABL.  DE  BATERIA  FDP.  1110.,6,PZA,0,62.25
1855,CABL.  DE  BATERIA  FDP.  1112.,13,PZA,0,81.0
1856,CABL.  DE  BATERIA  FDP.  1113.,7,PZA,0,82.0
1857,CABL.  DE  BATERIA  FDP.  1114.,2,PZA,0,87.0
1858,REG.  NEW-ERA  DE  2  SALIDAS  267.,12,PZA,0,60.0
1859,ABRAZ.  TRIDON  T-9W1  8-12.,0,PZA,0,3.599999904632568
1860,ABRAZ.  TRIDON  T-9W1  8-16.,2,PZA,0,3.819999933242798
1861,ABRAZ.  TRIDON  T-9W1  12-22.,18,PZA,0,4.239999771118164
1862,ABRAZ.  TRIDON  T-9W1  16-27.,27,PZA,0,4.449999809265137
1863,ABRAZ.  TRIDON  T-9W1  20-32.,25,PZA,0,4.659999847412109
1864,ABRAZ.  TRIDON  T-9W1  25-40.,7,PZA,0,4.869999885559082
1865,ABRAZ.  TRIDON  T-9W1  30-50.,6,PZA,0,5.309999942779541
1866,ABRAZ.  TRIDON  T-9W1  40-60.,17,PZA,0,5.519999980926514
1867,ABRAZ.  TRIDON  T-9W1  50-70.,20,PZA,0,6.039999961853027
1868,ABRAZ.  TRIDON  T-9W1  60-80.,20,PZA,0,6.570000171661377
1869,ABRAZ.  TRIDON  90-110T-9W1.,6,PZA,0,7.320000171661377
1870,ABRAZ.  TRIDON  80-100T-9W1.,0,PZA,0,7.0
1871,ABRAZ.  TRIDON  70-90T-9W1.,0,PZA,0,6.78000020980835
1872,ABRAZ.  TRIDON  100-120T-9W.,8,PZA,0,7.949999809265137
1873,ALTER.  TOY  CHICO  ELECTR.,2,PZA,0,350.0
1874,ALTER.  TOY  LOBO  ELECTR.,0,PZA,0,350.0
1875,ALTER.  SUBARU  RECTA  HITACHI.,0,PZA,0,550.0
1876,ALTER.  NISAN  23100 OM810  80 AH.,0,PZA,0,390.0
1877,ALTER.  TOY.  ELECTR.  MODER.  COROLLA.,1,PZA,0,390.0
1878,ALTER.  NISSAN  RECTA.  70AH.,0,PZA,0,390.0
1879,MOTOR  DE  ARRAN.  TOY.  CORR.,0,PZA,0,300.0
1880,AMBIEN.  TAIW.  DEFERE,234,PZA,0,4.0
1881,SILIC.  SIMONIZ  SPRAYT  PRESA.,-2,PZA,0,33.0
1882,SILIC.  SIMONIZ  SPRAYT  AROMA.,0,PZA,0,33.0
1883,SILIC.  SIMONIZ  SPRAYT  CITRUS.,-1,PZA,0,33.0
1884,FIL.  GAS.  CAJA  BLACA   TOY.  COR.  ABRAZ.,0,PZA,0,40.0
1885,FLASH.  TOY.  NEGRO  CERAD.  3 PAT.,12,PZA,0,25.0
1886,FLASH.  TOY.  NEGR.  LETR.  AZUL   3 CONT.  ABIERT. 12070.,106,PZA,0,30.0
1887,FLASH.  TOY.  PLOM.  3 PATAS  CERAD.  ELECTR.  36010.,20,PZA,0,25.0
1888,INTERR.   PARQUE.  TOY. SIM.  CUATR. LAR.  ROJO.,16,PZA,0,45.0
1889,INTERR.   PARQUE.  TOY.  RECTAN.  ROJO  CORTO 3C04.,15,PZA,0,45.0
1890,INTERR.  VENT.  PLOMO  TP1916  MODER.,5,PZA,0,48.0
1891,TAP.  RAD.  HIBARI  16401-71010. TOY. FJ 70/3L,59,PZA,0,22.0
1892,FIL.  GAS  PROSAT  23300-31100   CORB.  CON  SEG.,43,PZA,0,45.0
1893,FIL.  HIBARI   GAS.  23300 - 87403 TOY. NEG. DELG.  LAND. CRU.,-34,PZA,0,45.0
1894,RESIST. HIBARI  TYPE  1.5 0HM.  R-052.,35,PZA,0,15.0
1895,PAST.  FRENO  ICHIBAN  CALDEN.  42011-MT.,42,PZA,0,85.0
1896,COOR.  BANDO  A 22.,4,PZA,0,23.89999961853027
1897,COOR.  BANDO  A 23.,2,PZA,0,24.23999977111816
1898,COOR.  BANDO  A 24.,4,PZA,0,24.35000038146973
1899,CORR.  BANDO  A 25.,3,PZA,0,24.45999908447266
1900,CORR.  BANDO  A 26.,4,PZA,0,24.55999946594238
1901,CORR.  BANDO  A 27.,5,PZA,0,24.67000007629395
1902,CORR.  BANDO  A 28.,0,PZA,0,24.78000068664551
1903,CORR.  BANDO  A 29.,2,PZA,0,24.88999938964844
1904,CORR.  BANDO  A 30.,2,PZA,0,25.0
1905,CORR.  BANDO  A 31.,4,PZA,0,25.34000015258789
1906,CORR.  BANDO  A 32.,2,PZA,0,26.1200008392334
1907,CORR.  BANDO  A 33.,3,PZA,0,26.68000030517578
1908,CORR.  BANDO  A 34.,2,PZA,0,27.22999954223633
1909,CORR.  BANDO  A 35.,2,PZA,0,27.79000091552734
1910,CORR.  BANDO  A 36.,1,PZA,0,28.35000038146973
1911,CORR.  BANDO  A 37.,2,PZA,0,28.90999984741211
1912,CORR.  BANDO  A 38,2,PZA,0,29.45000076293945
1913,CORR.  BANDO  A 39.,4,PZA,0,30.0
1914,CORR.  BANDO  A 40.,3,PZA,0,30.57999992370605
1915,CORR.  BANDO  A 41.,3,PZA,0,31.1299991607666
1916,CORR.  BANDO  A 42.,0,PZA,0,28.20000076293945
1917,CORR.  BANDO  A 43.,4,PZA,0,32.2400016784668
1918,CORR.  BANDO  A 44.,4,PZA,0,32.79999923706055
1919,CORR.  BANDO  A 45.,2,PZA,0,33.13000106811523
1920,CORR.  BANDO  A 46.,2,PZA,0,33.56000137329102
1921,CORR.  BANDO  A 47.,4,PZA,0,34.11999893188477
1922,CORR.  BANDO  A 48.,10,PZA,0,34.68000030517578
1923,CORR.  BANDO  A 49.,-1,PZA,0,35.36000061035156
1924,CORR.  BANDO  A 50.,1,PZA,0,35.36000061035156
1925,CORR.  BANDO  A 51.,2,PZA,0,35.47000122070312
1926,CORR.  BANDO  A52,4,PZA,0,35.47000122070312
1927,CORR.  BANDO  A 53.,3,PZA,0,39.09999847412109
1928,CORR.  BANDO  A 54.,5,PZA,0,36.45999908447266
1929,CORR.  BANDO  A 55.,7,PZA,0,36.68000030517578
1930,CORR.  BANDO  A 56.,0,PZA,0,36.68000030517578
1931,CORR.  BANDO  A 57.,4,PZA,0,38.56999969482422
1932,CORR.  BANDO  A 58.,3,PZA,0,38.56999969482422
1933,CORR.  BANDO  A 59.,6,PZA,0,38.56999969482422
1934,CORR.  BANDO  A 60.,5,PZA,0,38.56999969482422
1935,CORR.  BANDO  A 61.,0,PZA,0,40.02999877929688
1936,CORR.  BANDO  A 62.,3,PZA,0,40.02999877929688
1937,CORR.  BANDO  A 63.,4,PZA,0,40.34999847412109
1938,CORR.  BANDO  A 64.,2,PZA,0,40.34999847412109
1939,CORR.  BANDO  A 65.,6,PZA,0,40.56999969482422
1940,CORR.  BANDO  A 66.,2,PZA,0,40.56999969482422
1941,CORR.  BANDO  A 67.,2,PZA,0,41.13000106811523
1942,CORR.  BANDO  A 68.,0,PZA,0,41.13000106811523
1943,CORR.  BANDO  A 69.,2,PZA,0,42.34999847412109
1944,CORR.  BANDO  A 70.,1,PZA,0,42.34999847412109
1945,CORR.  BANDO  A 71.,2,PZA,0,43.13000106811523
1946,CORR.  BANDO  A 72.,2,PZA,0,43.36000061035156
1947,CORR.  BANDO  A 73.,4,PZA,0,43.36000061035156
1948,CORR.  BANDO  A 74.,5,PZA,0,43.36000061035156
1949,CORR.  BANDO  A 75.,2,PZA,0,44.25
1950,FIL.  GAS.  NPPN  23300-79335  C. GUENDO. MITS.,-18,PZA,0,45.0
1951,SILIC.  SAPOLIO  GATILL.  670ML.,0,PZA,0,29.0
1952,PRUCHES  DE  TAPIZ.,1767,PZA,0,1.0
1953,PONCHILLOS  DE MOÑON.,-5,PZA,0,6.0
1954,SAPITO  DE  PARABRESAS.,-1,PZA,0,45.0
1955,BOM.  NUK  KEP-27   GAS.  GRANDE  REF.,56,PZA,0,250.0
1956,BOM.  NUK  KEK-07  GAS.  CHIC.  MOCHILA.,8,PZA,0,190.0
1957,BOM.  NUK  KEP-10  GAS.  RECTA  UNIV.,11,PZA,0,195.0
1958,BOM.  NUK  KEP-35  GAS.  SUZUKI  UNIV.,4,PZA,0,190.0
1959,BOM.  JAPAN  HEP-02  GAS.  RECTA  UNIV.  C.R.A.,-16,PZA,0,450.0
1960,CHAP.  CONTAC. UNIV.  DREIK  ORIG.  DIS 3850  JAPAN.,-1,PZA,0,120.0
1961,PAST.  FRENO  ICHIBAN  7152-D241  TOY.  CORLL.,81,PZA,0,80.0
1962,FIL.  AIRE  NNP  17801 - 74010  16X22.,2,PZA,0,45.0
1963,FIL.  AIRE  FILGO  1780 -11050  18X17. STARL.,33,PZA,0,40.0
1964,SILIC.  POWER  EAGLE  LAVENDER  450ML.,-29,PZA,0,23.0
1965,FIL.  AIRE  AIR  FILTER  17801 - 35020  25X17.,7,PZA,0,45.0
1966,BOCI.  ARG.  PLANA  1 S.  CAJA NEG. 12V.,0,PZA,0,65.0
1967,ROTULAS  DE  CREMALLERA,0,PZA,0,45.0
1968,REG.  NUW  ERA  DE  2  SALI.,0,PZA,0,65.0
1969,MANG.  GOMA  5/16  HIDRAUL.  OLEO,155,PZA,0,23.0
1970,EXTINGUIDOR  1/2  KILO,0,PZA,0,72.0
1971,EXTINGUIDOR  2 KILO,3,PZA,0,120.0
1972,EXTINGUIDOR   DESECHABLE.,0,PZA,0,59.0
1973,BOTIQUIN   CERADO.,2,PZA,0,38.0
1974,BOTIQUIN  CON  VENTANA.,4,PZA,0,30.0
1975,MANG.  GOOD  YEAR  5/8  SPT  300.,0,PZA,0,38.0
1976,MANG.  GOOD  YEAR  3/4.,0,PZA,0,35.0
1977,FIL.  FDP.  COMB.  FP 412.,3,PZA,0,28.0
1978,FIL.  FDP.  COMB.  FP 4160. R,2,PZA,0,28.0
1979,FIL.  ACEIT.  FDP.  ELEM.  FE05  TRILLO  GRANDE.,44,PZA,0,23.0
1980,FIL.  ACEIT.  FDP.  ELEM.  FE01  TRILLO  MEDIANO.,95,PZA,0,22.0
1981,FIL.  COMB.  FDP.  ELEM.  FF01  TRILLO  CHICO.,5,PZA,0,18.0
1982,FIL.  HIGHFIL  BF  707  THE012  C.  VERD.,-5,PZA,0,18.0
1983,FIL.  HIGHFIL  THE011  MANN  P707  C.  VERDE.,3,PZA,0,18.0
1984,SILIC.  POWER EAGLE  VANILLA  450ML.,13,PZA,0,23.0
1985,CORR.  GOOD  YEAR  10AV  1250.,1,PZA,0,45.0
1989,CORR.  GOOD  YEAR  4PK  920.,1,PZA,0,55.0
